exception_type,iteration,message,multiplier,reason,rms,roughness,step_scale
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,1581.1388300841897,step_cut_discarded,9.12505547799022,1.5910257038332818,0.03125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,1581.1388300841897,step_cut_discarded,9.123320015887243,1.6366945837066658,0.015625
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,1581.1388300841897,step_cut_discarded,9.122508654845507,1.6597767277817697,0.0078125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,5000.0,step_cut_discarded,9.932671641709199,0.01734241918568593,1.0
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,5000.0,step_cut_discarded,9.28839618118802,0.46277910467149547,0.5
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,5000.0,step_cut_discarded,9.174287361905145,0.9760505290863424,0.25
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,5000.0,step_cut_discarded,9.14178950097002,1.3053245117117511,0.125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,5000.0,step_cut_discarded,9.1302719249678,1.4881210706289514,0.0625
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,5000.0,step_cut_discarded,9.125632613964992,1.5840592419886768,0.03125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,5000.0,step_cut_discarded,9.123590967938377,1.6331633006438193,0.015625
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,5000.0,step_cut_discarded,9.122639758440524,1.6579990732152103,0.0078125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841898,step_cut_discarded,10.038870688431565,0.00905773975488931,1.0
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841898,step_cut_discarded,9.30583175158058,0.4387863055944949,0.5
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841898,step_cut_discarded,9.178677093698173,0.959091514707441,0.25
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841898,step_cut_discarded,9.143138766663757,1.2956043508122004,0.125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841898,step_cut_discarded,9.130748143675277,1.4829508267516516,0.0625
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841898,step_cut_discarded,9.125821929592158,1.581396579193145,0.03125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841898,step_cut_discarded,9.123673485167537,1.6318125840318336,0.015625
